SourceTime;Side;Action;OrderId;Price;Qty
24320260052;1;D;20220620000655;1690;1
24320260064;1;D;20220620000657;1690;5
24320260081;1;D;20220620000659;1690;1
24320260101;1;D;20220620000721;1690;2
24320260119;1;D;20220620000722;1690;2
24320260131;1;D;20220620000727;1690;1
24320260145;1;D;20220620000797;1690;2
24320260159;1;D;20220620000801;1690;4
24320260167;2;A;20220620000810;1690;4
24320261390;2;D;20220620000800;1696;10
24320261945;2;A;20220620000811;1696;10
24320262565;2;D;20220620000811;1696;10
24320263045;2;A;20220620000812;1695;10
24320328658;2;D;20220620000810;1690;4
24320329036;2;A;20220620000814;1699;3
24320441920;1;A;20220620000815;1688;4
24320458827;1;A;20220620000816;1689;2
24321053867;2;M;20220620000674;1691;9
24321252070;1;A;20220620000818;1689;2
24322476209;2;A;20220620000820;1695;1
24322613367;2;A;20220620000821;1691;2
24323179734;1;M;20220620000363;1689;19
24323179759;1;M;20220620000363;1689;12
24323445474;2;A;20220620000824;1691;20
24323507737;1;A;20220620000825;1689;3
24323681471;1;D;20220620000804;1687;10
24323681480;1;A;20220620000826;1685;10
24323684251;2;D;20220620000805;1695;10
24323684259;2;A;20220620000827;1693;10
24323698531;2;D;20220620000674;1691;9
24323698544;2;D;20220620000685;1691;1
24323698557;2;D;20220620000714;1691;1
24323698571;2;D;20220620000718;1691;1
24323698584;2;D;20220620000726;1691;6
24323698598;2;D;20220620000821;1691;2
24323735461;1;D;20220620000806;1657;10
24323735472;1;A;20220620000829;1655;10
24323781555;2;D;20220620000807;1725;10
24323781566;2;A;20220620000830;1723;10
24324100074;2;A;20220620000831;1690;6
24324164298;2;D;20220620000831;1690;6
24325064984;1;D;20220620000825;1689;3
24325064993;1;A;20220620000833;1689;1
24325641935;2;A;20220620000835;1692;10
24325688847;1;D;20220620000826;1685;10
24325688857;1;A;20220620000836;1686;10
24325691585;2;D;20220620000827;1693;10
24325691593;2;A;20220620000837;1694;10
24325727448;2;A;20220620000838;1690;5
24325744409;1;D;20220620000829;1655;10
24325744421;1;A;20220620000839;1656;10
24325745899;2;D;20220620000830;1723;10
24325745910;2;A;20220620000840;1724;10
24326297383;1;D;20220620000671;1689;1
24326297394;1;A;20220620000841;1685;1
24326502472;1;M;20220620000363;1689;11
24326571450;1;M;20220620000363;1689;1
24326652786;2;M;20220620000838;1690;3
24328509540;2;M;20220620000838;1690;2
24328684695;2;A;20220620000846;1696;1
24329200797;1;A;20220620000847;1678;10
24329548048;1;A;20220620000848;1686;1
24329565800;1;A;20220620000849;1681;1
24330167130;2;A;20220620000850;1690;1
24330808666;1;D;20220620000256;1640;25
24330808680;1;A;20220620000851;1640;29
24332872948;2;A;20220620000852;1693;3
24333591277;2;A;20220620000853;1700;1
24334260590;2;A;20220620000855;1698;1
24334917895;2;M;20220620000838;1690;1
24335041578;2;D;20220620000838;1690;1
24335041592;2;D;20220620000850;1690;1
24335045138;1;A;20220620000858;1690;2
24335184746;1;A;20220620000859;1690;1
24335185895;1;D;20220620000833;1689;1
24335284598;1;A;20220620000860;1690;1
24336067453;1;A;20220620000862;1690;5
24336084833;2;D;20220620000712;1693;1
24336652677;1;D;20220617074019;1678;2
24336652689;1;A;20220620000863;1670;3
24336749962;2;D;20220620000681;1696;2
24336749972;2;A;20220620000864;1695;2
24337011819;2;A;20220620000865;1691;2
24337236217;1;A;20220620000866;1685;1
24338056151;1;A;20220620000867;1690;3
24338060983;1;A;20220620000868;1688;1
24338998572;1;A;20220620000869;1690;2
24339000734;2;A;20220620000870;1691;2
24339000774;1;A;20220620000871;1689;2
24339006948;2;A;20220620000872;1692;2
24339008243;1;A;20220620000873;1684;2
24339009585;2;A;20220620000874;1693;2
24339016289;1;A;20220620000875;1681;2
24339017545;2;A;20220620000876;1694;2
24339018675;1;A;20220620000877;1680;2
24339019867;2;A;20220620000878;1695;2
24339020956;1;A;20220620000879;1678;2
24339022220;2;A;20220620000880;1696;2
24339029868;1;A;20220620000881;1676;2
24339030987;2;A;20220620000882;1698;2
24339041281;2;A;20220620000883;1699;2
24339045942;2;A;20220620000884;1700;2
24339048197;2;A;20220620000885;1702;2
24339053393;2;A;20220620000886;1704;2
24339054938;2;A;20220620000887;1705;2
24339101535;2;A;20220620000888;1691;2
24339105448;1;A;20220620000889;1690;1
24339114744;2;A;20220620000890;1693;1
24339309350;1;A;20220620000891;1672;1
24340170177;1;A;20220620000893;1684;1
24340260437;1;D;20220620000858;1690;2
24340260452;1;D;20220620000859;1690;1
24340260465;1;D;20220620000860;1690;1
24340260478;1;D;20220620000862;1690;5
24340261264;1;A;20220620000895;1690;2
24340262479;1;D;20220620000895;1690;2
24340263644;1;A;20220620000896;1690;2
24340285990;1;D;20220620000867;1690;3
24340286004;1;M;20220620000869;1690;1
24340459133;1;A;20220620000898;1690;1
24341304460;1;A;20220620000899;1690;2
24341493885;1;D;20220620000869;1690;1
24341493899;1;D;20220620000889;1690;1
24341493916;1;D;20220620000896;1690;2
24341493929;1;D;20220620000898;1690;1
24341494824;1;A;20220620000901;1690;2
24341941450;1;A;20220620000902;1690;1
24342276749;2;A;20220620000903;1691;2
24343302716;1;D;20220620000899;1690;2
24343302734;1;D;20220620000901;1690;2
24343302748;1;D;20220620000902;1690;1
24343302756;2;A;20220620000904;1690;9
24343305897;2;A;20220620000905;1690;2
24343316393;2;M;20220620000904;1690;8
24343696217;2;D;20220620000720;1693;10
24343697389;2;A;20220620000907;1694;10
24343771389;1;D;20220620000363;1689;1
24343771404;1;M;20220620000492;1689;36
24344384343;2;D;20220620000904;1690;8
24344384360;2;D;20220620000905;1690;2
24344458775;1;A;20220620000910;1689;1
24344915011;2;A;20220620000912;1690;5
24345487445;1;D;20220620000531;1682;6
24345832045;2;A;20220620000913;1691;2
24345834058;2;A;20220620000914;1690;2
24346537256;2;D;20220620000677;1695;20
24346537265;2;A;20220620000915;1690;20
24346579386;2;A;20220620000916;1698;1
24348519936;1;A;20220620000918;1680;10
24348838622;2;A;20220620000919;1691;3
24348902118;1;A;20220620000920;1688;1
24350486500;2;A;20220620000921;1694;12
24350490613;1;A;20220620000922;1686;12
24351397946;2;A;20220620000923;1690;2
24351480610;1;A;20220620000924;1689;1
24351528182;1;A;20220620000925;1684;4
24351529435;1;A;20220620000926;1682;4
24351529459;1;A;20220620000927;1680;4
24351531117;1;A;20220620000928;1678;4
24351532882;1;A;20220620000929;1676;4
24351534505;1;A;20220620000930;1674;4
24351534529;1;A;20220620000931;1672;4
24351536334;1;A;20220620000932;1670;4
24351536397;1;A;20220620000933;1668;4
24351536421;1;A;20220620000934;1666;4
24351536478;1;A;20220620000935;1664;4
24351538139;1;A;20220620000936;1662;4
24351539343;1;A;20220620000937;1660;4
24351540912;1;A;20220620000938;1658;4
24351540968;1;A;20220620000939;1656;4
24351542517;1;A;20220620000940;1654;4
24351545702;1;A;20220620000941;1652;4
24351547325;1;A;20220620000942;1650;4
24351547350;1;A;20220620000943;1648;4
24351549083;1;A;20220620000944;1646;4
24351549109;1;A;20220620000945;1644;4
24351549127;1;A;20220620000946;1642;4
24351550883;1;A;20220620000947;1640;4
24351552487;1;A;20220620000948;1638;4
24351554113;1;A;20220620000949;1636;4
24351554176;1;A;20220620000950;1634;4
24351558811;1;A;20220620000951;1632;4
24351560408;1;A;20220620000952;1630;4
24351560436;1;A;20220620000953;1628;4
24351562216;1;A;20220620000954;1626;4
24351562280;2;A;20220620000955;1692;4
24351562303;2;A;20220620000956;1694;4
24351564084;2;A;20220620000957;1696;4
24351564109;2;A;20220620000958;1698;4
24351564125;2;A;20220620000959;1700;4
24351568586;2;A;20220620000960;1702;4
24351570195;2;A;20220620000961;1704;4
24351570260;2;A;20220620000962;1706;4
24351571910;2;A;20220620000963;1708;4
24351571934;2;A;20220620000964;1710;4
24351573763;2;A;20220620000965;1712;4
24351573789;2;A;20220620000966;1714;4
24351573806;2;A;20220620000967;1716;4
24351575715;2;A;20220620000968;1718;4
24351575741;2;A;20220620000969;1720;4
24351577371;2;A;20220620000970;1722;4
24351578999;2;A;20220620000971;1724;4
24351579062;2;A;20220620000972;1726;4
24351580855;2;A;20220620000973;1728;4
24351580880;2;A;20220620000974;1730;4
24351580897;2;A;20220620000975;1732;4
24351582825;2;A;20220620000976;1734;4
24351584614;2;A;20220620000977;1736;4
24351584640;2;A;20220620000978;1738;4
24351586538;2;A;20220620000979;1740;4
24351586585;2;A;20220620000980;1742;4
24351586609;2;A;20220620000981;1744;4
24351586626;2;A;20220620000982;1746;4
24351588404;2;A;20220620000983;1748;4
24351590025;2;A;20220620000984;1750;4
24351722162;1;D;20220620000868;1688;1
24352229686;2;D;20220620000206;1708;10
24352229695;2;A;20220620000985;1692;10
24352773310;2;A;20220620000987;1698;10
24353108321;1;M;20220620000492;1689;34
24353449250;1;D;20220620000836;1686;10
24353449261;1;A;20220620000989;1685;10
24353452232;2;D;20220620000837;1694;10
24353452242;2;A;20220620000990;1693;10
24353499496;1;D;20220620000839;1656;10
24353499508;1;A;20220620000991;1655;10
24353500931;2;D;20220620000840;1724;10
24353500942;2;A;20220620000992;1723;10
24353529428;1;A;20220620000993;1684;1
24354611855;1;D;20220620000785;1689;1
24354613765;1;D;20220620000871;1689;2
24354899956;1;M;20220620000492;1689;19
24354901360;2;D;20220620000812;1695;10
24354901982;2;A;20220620000996;1694;10
24355063168;1;A;20220620000997;1689;2
24355728274;2;A;20220620000998;1690;1
24355943193;2;A;20220620000999;1691;3
24357358750;1;A;20220620001000;1687;5
24357902609;2;A;20220620001001;1691;1
24358678573;1;A;20220620001002;1686;2
24359215171;2;A;20220620001003;1700;1
24359677260;2;A;20220620001004;1690;2
24359711516;1;M;20220620000492;1689;18
24359719366;2;D;20220620000065;1699;1
24359719375;2;A;20220620001006;1694;1
24360074528;1;A;20220620001007;1689;2
24360076875;1;A;20220620001008;1689;2
24360148857;2;D;20220620000835;1692;10
24360148872;2;A;20220620001009;1690;10
24360230715;2;D;20220620000912;1690;5
24360230737;2;D;20220620000914;1690;2
24360230750;2;D;20220620000915;1690;20
24360230763;2;D;20220620000923;1690;2
24360230776;2;D;20220620000998;1690;1
24360230789;2;D;20220620001004;1690;2
24360233005;2;M;20220620001009;1690;2
24360261376;2;A;20220620001012;1690;2
24360262146;1;D;20220620000492;1689;18
24360262161;1;D;20220620000515;1689;2
24360262174;1;D;20220620000653;1689;2
24360262187;1;D;20220620000702;1689;5
24360262201;1;D;20220620000816;1689;2
24360262214;1;D;20220620000818;1689;2
24360262226;1;D;20220620000910;1689;1
24360262239;1;D;20220620000924;1689;1
24360262252;1;D;20220620000997;1689;2
24360262265;1;M;20220620001007;1689;1
24360263780;2;A;20220620001014;1690;2
24360271592;1;D;20220620000922;1686;12
24360271602;1;A;20220620001015;1685;12
24360272011;2;D;20220620000921;1694;12
24360272019;2;A;20220620001016;1693;12
24360596248;1;A;20220620001017;1689;2
24360696793;2;A;20220620001018;1690;6
24360946576;1;A;20220620001020;1689;5
24361281690;1;A;20220620001021;1689;2
24361285383;1;D;20220620001015;1685;12
24361285391;1;A;20220620001022;1686;12
24361285891;2;D;20220620001016;1693;12
24361285899;2;A;20220620001023;1694;12
24361344476;1;D;20220620001007;1689;1
24361344494;1;D;20220620001008;1689;2
24361344507;1;D;20220620001017;1689;2
24361344520;1;D;20220620001020;1689;5
24361345176;1;A;20220620001025;1689;2
24361349660;1;D;20220620001022;1686;12
24361349669;1;A;20220620001026;1685;12
24361350066;2;D;20220620001023;1694;12
24361350073;2;A;20220620001027;1693;12
24361394130;2;A;20220620001028;1690;1
24361459623;1;D;20220620001021;1689;2
24361459639;1;D;20220620001025;1689;2
24361460258;1;A;20220620001030;1688;2
24361461270;1;A;20220620001031;1674;2
24361489168;2;A;20220620001032;1689;4
24361490389;2;A;20220620001033;1689;2
24361491497;1;D;20220620000729;1687;7
24361491505;1;A;20220620001034;1685;7
24361493196;2;D;20220620000730;1695;7
24361493203;2;A;20220620001035;1693;7
24361500580;1;A;20220620001036;1687;2
24361508047;2;D;20220620001032;1689;4
24361534607;2;A;20220620001037;1689;2
24361596319;2;D;20220620001033;1689;2
24361882549;2;D;20220620001037;1689;2
24361901792;2;D;20220620000955;1692;4
24361902344;2;D;20220620001012;1690;2
24362282288;1;A;20220620001041;1688;2
24362325504;2;A;20220620001042;1689;2
24362389591;2;D;20220620001042;1689;2
24362511675;2;A;20220620001044;1690;3
24363433938;2;A;20220620001045;1690;5
24363536756;2;A;20220620001046;1689;1
24363564928;2;A;20220620001047;1689;2
24363590369;1;A;20220620001048;1688;1
24363609879;2;D;20220620001046;1689;1
24363856392;2;A;20220620001050;1689;2
24363993906;2;D;20220620000956;1694;4
24364273715;2;A;20220620001051;1697;1
24364285326;1;A;20220620001052;1688;2
24364608104;1;M;20220620000491;1688;6
24364608129;1;M;20220620000491;1688;5
24364608148;1;M;20220620000491;1688;3
24365773790;1;D;20220620000989;1685;10
24365773803;1;A;20220620001054;1684;10
24365775495;2;D;20220620000990;1693;10
24365775504;2;A;20220620001055;1692;10
24365822628;1;D;20220620000991;1655;10
24365822640;1;A;20220620001056;1654;10
24365824133;2;D;20220620000992;1723;10
24365824144;2;A;20220620001057;1722;10
24365990584;2;A;20220620001058;1696;1
24366187072;2;D;20220620000957;1696;4
24367001040;2;M;20220620001047;1689;1
24367494048;2;D;20220620000958;1698;4
24367778651;1;D;20220620001054;1684;10
24367778659;1;A;20220620001060;1685;10
24367781888;2;D;20220620001055;1692;10
24367781897;2;A;20220620001061;1693;10
24367812196;1;D;20220620001056;1654;10
24367812208;1;A;20220620001062;1655;10
24367818981;2;D;20220620001057;1722;10
24367818992;2;A;20220620001063;1723;10
24370140896;1;A;20220620001064;1682;3
24370143028;1;A;20220620001065;1682;2
24370153788;2;A;20220620001067;1690;3
24371207953;1;M;20220620000491;1688;1
24371774422;1;D;20220620001060;1685;10
24371774430;1;A;20220620001071;1684;10
24371776772;2;D;20220620001061;1693;10
24371776781;2;A;20220620001072;1692;10
24371801933;1;D;20220620001062;1655;10
24371801945;1;A;20220620001073;1654;10
24371825537;2;D;20220620001063;1723;10
24371825547;2;A;20220620001074;1722;10
24371925683;1;A;20220620001075;1686;1
24373715528;2;A;20220620001076;1697;1
24373718136;2;A;20220620001077;1697;2
24374958223;2;D;20220620001047;1689;1
24374959174;2;A;20220620001079;1689;2
24375757563;1;D;20220620000470;1685;1
24375757574;1;A;20220620001080;1688;1
24375777202;1;D;20220620001071;1684;10
24375777210;1;A;20220620001081;1685;10
24375779755;2;D;20220620001072;1692;10
24375779763;2;A;20220620001082;1693;10
24375810197;1;D;20220620001073;1654;10
24375810208;1;A;20220620001083;1655;10
24375838419;2;D;20220620001074;1722;10
24375838431;2;A;20220620001084;1723;10
24375976690;2;M;20220620001050;1689;1
24377075850;2;A;20220620001087;1690;10
24378731305;1;A;20220620001088;1680;1
24378998469;2;D;20220620001050;1689;1
24379188222;1;A;20220620001091;1680;1
24381552026;2;M;20220620001079;1689;1
24381616085;2;D;20220620001079;1689;1
24382019277;2;A;20220620001094;1689;5
24382057230;2;A;20220620001095;1689;2
24382278013;2;M;20220620001094;1689;2
24385149115;1;A;20220620001098;1687;1
24385690832;2;A;20220620001099;1693;1
24387169903;1;A;20220620001100;1685;1
24387534091;1;A;20220620001102;1682;1
24387602582;1;A;20220620001103;1685;1
24389730129;2;A;20220620001104;1696;1
24389872517;1;A;20220620001105;1685;1
24390206059;2;M;20220620001094;1689;1
24390207319;2;D;20220620001095;1689;2
24390269105;2;D;20220620001094;1689;1
24390568220;2;A;20220620001108;1690;2
24391019596;2;A;20220620001109;1690;1
24393242174;2;A;20220620001110;1689;1
24393243361;2;A;20220620001111;1689;2
24393306227;2;D;20220620001110;1689;1
24393306244;2;D;20220620001111;1689;2
24393510195;1;A;20220620001113;1679;2
24393528655;2;A;20220620001114;1706;1
24394471605;1;A;20220620001115;1682;1
24396307798;1;D;20220620001080;1688;1
24396307806;1;A;20220620001117;1689;1
24396308910;1;A;20220620001118;1689;2
24396309853;2;A;20220620001119;1690;2
24396368767;1;A;20220620001120;1689;2
24396480471;1;D;20220620000499;1665;1
24396480482;1;A;20220620001121;1670;1
24396614651;2;A;20220620001122;1696;1
24396915964;1;A;20220620001123;1685;2
24399732054;2;D;20220620000553;1692;1
24399732065;2;A;20220620001124;1690;1
24400069143;1;A;20220620001125;1689;2
24400166482;2;A;20220620001126;1697;6
24400263421;1;D;20220620001117;1689;1
24400263442;1;D;20220620001118;1689;2
24400263455;1;D;20220620001120;1689;2
24400293544;1;D;20220620001125;1689;2
24400322748;2;A;20220620001129;1689;2
24400326584;2;A;20220620001130;1689;2
24400341744;2;D;20220620001129;1689;2
24400503210;2;D;20220620000682;1693;3
24400585651;2;D;20220620001130;1689;2
24400693860;1;A;20220620001132;1688;3
24401857949;1;D;20220620000241;1670;1
24401857959;1;A;20220620001133;1680;2
24401912493;2;M;20220620001009;1690;1
24402352796;1;D;20220620001081;1685;10
24402352805;1;A;20220620001135;1686;10
24402355920;2;D;20220620001082;1693;10
24402355928;2;A;20220620001136;1694;10
24402400907;1;D;20220620001083;1655;10
24402400918;1;A;20220620001137;1656;10
24402408176;2;D;20220620001084;1723;10
24402408187;2;A;20220620001138;1724;10
24402901642;2;D;20220620000913;1691;2
24402994523;1;A;20220620001140;1689;3
24402995635;1;A;20220620001141;1689;2
24403086970;1;A;20220620001142;1689;4
24403089451;1;D;20220620001132;1688;3
24404552637;1;A;20220620001143;1689;2
24405074163;1;D;20220620001142;1689;4
24405074172;1;A;20220620001144;1689;2
24405084621;2;A;20220620001145;1691;1
24405397599;1;M;20220620001140;1689;2
24405488994;1;D;20220620001140;1689;2
24406360299;1;D;20220620001135;1686;10
24406360309;1;A;20220620001147;1685;10
24406365605;2;D;20220620001136;1694;10
24406365614;2;A;20220620001148;1693;10
24406413605;1;D;20220620001137;1656;10
24406413616;1;A;20220620001149;1655;10
24406415143;2;D;20220620001138;1724;10
24406415153;2;A;20220620001150;1723;10
24406603563;2;D;20220620000567;1693;1
24406705080;1;A;20220620001151;1680;1
24406801488;1;M;20220620001141;1689;1
24406961140;2;A;20220620001153;1750;1
24409778042;2;A;20220620001156;1691;5
24409862666;1;D;20220620001141;1689;1
24409943759;1;D;20220620001144;1689;2
24409943774;1;D;20220620001143;1689;2
24409983010;2;A;20220620001159;1689;4
24409985218;2;A;20220620001160;1689;2
24410002115;2;D;20220620001159;1689;4
24410038343;1;A;20220620001161;1688;1
24410095856;2;D;20220620001160;1689;2
24410301986;1;D;20220620001091;1680;1
24410301995;1;A;20220620001163;1685;1
24410395826;2;A;20220620001164;1689;4
24410443500;2;A;20220620001165;1689;2
24411323355;2;A;20220620001166;1689;1
24412165455;2;A;20220620001167;1689;1
24413378523;2;A;20220620001168;1689;3
24415541127;1;D;20220620000274;1671;1
24415760699;2;A;20220620001170;1729;2
24415782246;2;D;20220620001164;1689;4
24415782267;2;D;20220620001165;1689;2
24415783622;2;A;20220620001172;1689;2
24416870297;2;D;20220620001166;1689;1
24416870317;2;D;20220620001167;1689;1
24416870334;2;D;20220620001168;1689;3
24416871784;2;D;20220620001172;1689;2
24417962923;1;A;20220620001175;1650;1
24418105861;2;D;20220620001009;1690;1
24418343065;1;D;20220620001147;1685;10
24418343073;1;A;20220620001177;1686;10
24418345796;2;D;20220620001148;1693;10
24418345805;2;A;20220620001178;1694;10
24418378897;1;D;20220620001149;1655;10
24418378907;1;A;20220620001179;1656;10
24418392620;2;D;20220620001150;1723;10
24418392631;2;A;20220620001180;1724;10
24420439225;1;A;20220620001181;1689;4
24420440174;1;A;20220620001182;1689;2
24420527876;1;A;20220620001183;1689;5
24420528911;1;D;20220620001161;1688;1
24421006944;1;A;20220620001184;1689;2
24421328781;1;A;20220620001185;1689;5
24421833982;2;D;20220620000985;1692;10
24421833991;2;A;20220620001186;1698;10
24421911447;1;M;20220620001181;1689;3
24422211570;1;A;20220620001188;1689;2
24422238502;2;D;20220620000302;1770;10
24422238511;2;A;20220620001189;1697;35
24422343454;1;D;20220620001177;1686;10
24422343462;1;A;20220620001190;1685;10
24422346218;2;D;20220620001178;1694;10
24422346226;2;A;20220620001191;1693;10
24422397907;1;D;20220620001179;1656;10
24422397918;1;A;20220620001192;1655;10
24422399445;2;D;20220620001180;1724;10
24422399456;2;A;20220620001193;1723;10
24424316195;2;D;20220620000865;1691;2
24424745716;1;A;20220620001194;1689;1
24424752006;1;D;20220620001026;1685;12
24424752015;1;A;20220620001195;1686;12
24424752662;2;D;20220620001027;1693;12
24424752670;2;A;20220620001196;1694;12
24425061276;1;A;20220620001197;1689;2
24425160430;2;D;20220620001018;1690;6
24427074862;1;A;20220620001198;1689;2
24429057580;1;D;20220620000098;1678;1
24429057591;1;A;20220620001199;1689;1
24429338643;1;A;20220620001200;1689;3
24430444773;1;A;20220620001201;1689;2
24430713812;1;A;20220620001202;1689;1
24431271345;2;A;20220620001203;1699;1
24431860818;2;A;20220620001204;1700;1
24432100615;1;D;20220620001000;1687;5
24432100625;1;A;20220620001205;1681;5
24434247963;1;A;20220620001206;1686;5
24434315968;1;D;20220620000217;1686;10
24434315977;1;A;20220620001207;1689;10
24435053438;1;A;20220620001208;1689;4
24436298684;2;D;20220620001014;1690;2
24436298699;2;D;20220620001028;1690;1
24436298712;2;D;20220620001044;1690;3
24436298726;2;D;20220620001045;1690;5
24436298738;2;D;20220620001067;1690;3
24436298751;2;D;20220620001087;1690;10
24436298770;2;D;20220620001108;1690;2
24436298789;2;D;20220620001109;1690;1
24436298806;2;D;20220620001119;1690;2
24436298820;2;D;20220620001124;1690;1
24436298824;1;A;20220620001209;1690;20
24436300984;1;A;20220620001210;1690;2
24436305497;2;D;20220620000870;1691;2
24436312028;1;D;20220620001195;1686;12
24436312037;1;A;20220620001211;1687;12
24436312480;2;D;20220620001196;1694;12
24436312489;2;A;20220620001212;1695;12
24436504203;1;A;20220620001213;1690;11
24436505272;1;D;20220620001208;1689;4
24436505352;1;D;20220620001197;1689;2
24436506328;1;D;20220620001183;1689;5
24436526549;1;D;20220620001190;1685;10
24436526557;1;A;20220620001214;1686;10
24436676618;2;D;20220620001191;1693;10
24436676626;2;A;20220620001215;1694;10
24436702398;1;D;20220620001192;1655;10
24436702410;1;A;20220620001216;1656;10
24436713368;2;D;20220620001193;1723;10
24436713378;2;A;20220620001217;1724;10
24437330986;1;A;20220620001218;1690;2
24437332111;1;A;20220620001219;1690;2
24437346281;1;D;20220620001034;1685;7
24437346290;1;A;20220620001220;1687;7
24437347922;2;D;20220620001035;1693;7
24437347930;2;A;20220620001221;1695;7
24437943584;2;A;20220620001222;1700;1
24437989749;1;A;20220620001223;1689;1
24438033889;1;A;20220620001224;1688;1
24438115377;1;A;20220620001225;1689;1
24438750298;1;A;20220620001226;1680;1
24438752667;1;A;20220620001227;1690;3
24438753808;1;D;20220620000799;1685;10
24438754424;1;A;20220620001228;1685;10
24439156259;1;A;20220620001229;1689;1
24439159543;1;D;20220620001228;1685;10
24439160132;1;A;20220620001230;1685;10
24439161535;1;D;20220620001230;1685;10
24439162066;1;A;20220620001231;1685;10
24440256515;1;D;20220620001209;1690;20
24440256536;1;D;20220620001210;1690;2
24440256560;1;D;20220620001213;1690;11
24440256578;1;D;20220620001218;1690;2
24440256599;1;D;20220620001219;1690;2
24440256614;1;D;20220620001227;1690;3
24440257355;2;A;20220620001233;1691;2
24440257505;1;A;20220620001234;1690;2
24440262132;1;D;20220620001211;1687;12
24440262141;1;A;20220620001235;1686;12
24440262796;2;D;20220620001212;1695;12
24440262805;2;A;20220620001236;1694;12
24440282382;1;A;20220620001237;1690;4
24440328914;1;A;20220620001238;1689;11
24440457063;1;A;20220620001239;1690;2
24440458126;1;A;20220620001240;1690;2
24441283013;2;A;20220620001241;1695;1
24441370471;1;A;20220620001242;1690;11
24441371515;1;D;20220620001238;1689;11
24441375034;1;D;20220620001235;1686;12
24441375043;1;A;20220620001243;1687;12
